Date,Time,Milliseconds,Log Level,Process ID,Thread ID,Event Type,Source,Description
2022-12-15,10:42:39,406,1,"#00002254","#0000117c","info   ","usrtimecnt","USERTIMESetParams 0x9AA27C0"
2022-12-15,10:42:39,412,1,"#00002254","#0000117c","info   ","usrtimecnt","Initialize for new thread (0x117C, 0x9AAA920)"
2022-12-15,10:42:39,412,1,"#00002254","#0000117c","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:42:39,414,1,"#00002254","#00001b84","info   ","usrtimecnt","Initialize for new thread (0x1B84, 0x9AAA920)"
2022-12-15,10:42:39,415,1,"#00002254","#00001b84","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:45:33,010,1,"#00002254","#00002814","info   ","usrtimecnt","Days passed: 534"
2022-12-15,10:45:33,011,1,"#00002254","#00002814","info   ","usrtimecnt","Writing 534 Days"
2022-12-15,10:46:35,659,1,"#00002254","#00002b80","info   ","usrtimecnt","Counting Users..."
2022-12-15,10:46:41,564,1,"#00002254","#00002b80","info   ","usrtimecnt","Counted 1091 users"
2022-12-15,10:46:41,564,1,"#00002254","#00002b80","info   ","usrtimecnt","Writing 1091 Users"
2022-12-15,10:47:39,432,1,"#00002254","#00002198","info   ","usrtimecnt","Initialize for new thread (0x2198, 0x9AAA920)"
2022-12-15,10:47:39,432,1,"#00002254","#00002198","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:47:39,432,1,"#00002254","#00002198","info   ","usrtimecnt","USERTIMESetParams"
2022-12-15,10:47:39,432,1,"#00002254","#00002198","info   ","usrtimecnt","USERTIMESetParams 0x9AA27C0"
2022-12-15,10:47:39,441,1,"#00002254","#00002198","info   ","usrtimecnt","Initialize for new thread (0x2198, 0x9AAA920)"
